"Razão Social (Registro ANS)";"Cobertura";"Porte";"Classificação no Mês";"Classificação no Mês Anterior";"Dez/15";"Nov/15";"Out/15";"Set/15";"Ago/15";"Jul/15";"Jun/15";"Mai/15";"Abr/15";"Mar/15";"Fev/15";"Jan/15";"Competência";"Data de atualização"
"VITALLIS SAÚDE S/A (413038)";"Médico Hospitalar";"Grande";"22";"19";"   4,03";"   4,27";"   4,03";"   4,02";"   3,73";"   3,96";"   3,56";"   3,79";"   3,84";"   4,36";"   4,03";"   4,66";"201510";"22/01/2016 16:40:10"
"FUNDAÇÃO SAÚDE ITAÚ (312126)";"Médico Hospitalar";"Grande";"23";"31";"   4,03";"   3,16";"   4,03";"   4,58";"   5,25";"   4,25";"   3,32";"   2,96";"   2,60";"   2,38";"   1,54";"   1,73";"201510";"22/01/2016 16:40:10"
"UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO (360449)";"Médico Hospitalar";"Grande";"24";"21";"   4,01";"   4,24";"   4,01";"   3,33";"   3,07";"   3,92";"   3,76";"   3,59";"   2,38";"   2,34";"   2,06";"   2,44";"201510";"22/01/2016 16:40:10"
"UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA. (317144)";"Médico Hospitalar";"Grande";"25";"22";"   3,93";"   4,18";"   3,93";"   3,94";"   3,41";"   3,34";"   3,20";"   3,28";"   2,73";"   2,26";"   1,86";"   2,15";"201510";"22/01/2016 16:40:10"
"UNIMED CURITIBA - SOCIEDADE COOPERATIVA DE MÉDICOS (304701)";"Médico Hospitalar";"Grande";"26";"25";"   3,81";"   3,48";"   3,81";"   4,79";"   4,78";"   4,41";"   3,33";"   3,25";"   3,12";"   2,87";"   2,37";"   2,59";"201510";"22/01/2016 16:40:10"
"UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO (357391)";"Médico Hospitalar";"Grande";"27";"26";"   3,78";"   3,45";"   3,78";"   4,04";"   3,93";"   3,61";"   3,63";"   4,15";"   3,75";"   3,31";"   2,71";"   2,77";"201510";"22/01/2016 16:40:10"
"POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS (419133)";"Médico Hospitalar";"Grande";"28";"27";"   3,64";"   3,40";"   3,64";"   4,05";"   4,17";"   3,87";"   3,45";"   3,41";"   3,03";"   3,11";"   2,88";"   3,47";"201510";"22/01/2016 16:40:10"
"CENTRAL NACIONAL UNIMED - COOPERATIVA CENTRAL (339679)";"Médico Hospitalar";"Grande";"29";"23";"   3,63";"   4,03";"   3,63";"   3,09";"   3,01";"   2,66";"   2,31";"   2,34";"   2,27";"   2,26";"   2,00";"   1,98";"201510";"22/01/2016 16:40:10"
"CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP (324477)";"Médico Hospitalar";"Grande";"30";"29";"   3,50";"   3,26";"   3,50";"   4,00";"   3,20";"   3,18";"   2,73";"   3,14";"   3,20";"   3,01";"   2,75";"   2,49";"201510";"22/01/2016 16:40:10"
"SOMPO SAÚDE SEGUROS S.A. (000477)";"Médico Hospitalar";"Grande";"31";"43";"   3,37";"   2,42";"   3,37";"   3,87";"   3,63";"   3,05";"   3,10";"   2,73";"   1,99";"   1,59";"   2,35";"   3,15";"201510";"22/01/2016 16:40:10"
"UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO (321044)";"Médico Hospitalar";"Grande";"32";"41";"   3,19";"   2,70";"   3,19";"   3,06";"   3,00";"   2,11";"   1,55";"   1,49";"   1,77";"   2,06";"   1,92";"   1,65";"201510";"22/01/2016 16:40:10"
"MEMORIAL SAUDE LTDA (373010)";"Médico Hospitalar";"Grande";"33";"38";"   3,15";"   2,79";"   3,15";"   2,72";"   2,46";"   2,52";"   2,50";"   3,28";"   3,01";"   3,33";"   2,16";"   1,54";"201510";"22/01/2016 16:40:10"
"GREEN LINE SISTEMA DE SAÚDE S.A (325074)";"Médico Hospitalar";"Grande";"34";"33";"   3,06";"   3,03";"   3,06";"   3,54";"   3,71";"   3,22";"   3,07";"   3,38";"   3,62";"   3,62";"   3,62";"   4,00";"201510";"22/01/2016 16:40:10"
"HAPVIDA ASSISTENCIA MEDICA LTDA (368253)";"Médico Hospitalar";"Grande";"35";"40";"   3,06";"   2,73";"   3,06";"   3,35";"   3,18";"   2,80";"   2,54";"   2,62";"   2,60";"   2,59";"   2,33";"   2,48";"201510";"22/01/2016 16:40:10"
"UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO (382876)";"Médico Hospitalar";"Grande";"36";"35";"   3,03";"   2,84";"   3,03";"   3,11";"   3,03";"   3,02";"   2,70";"   2,79";"   2,21";"   2,33";"   1,92";"   2,25";"201510";"22/01/2016 16:40:10"
"AGEMED SAÚDE S.A. (339601)";"Médico Hospitalar";"Grande";"37";"55";"   3,03";"   1,87";"   3,03";"   3,55";"   3,31";"   1,69";"   0,91";"   1,27";"   1,55";"   1,91";"   1,66";"   1,58";"201510";"22/01/2016 16:40:10"
"UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO (327689)";"Médico Hospitalar";"Grande";"38";"28";"   2,85";"   3,31";"   2,85";"   2,32";"   3,11";"   2,50";"   2,28";"   1,50";"   1,98";"   2,30";"   2,31";"   2,32";"201510";"22/01/2016 16:40:10"
"SUL AMÉRICA SERVIÇOS DE SAÚDE S.A. (416428)";"Médico Hospitalar";"Grande";"39";"37";"   2,82";"   2,79";"   2,82";"   3,29";"   2,96";"   2,34";"   1,84";"   1,44";"   1,88";"   1,89";"   2,22";"   1,74";"201510";"22/01/2016 16:40:10"
"PREVENT SENIOR PRIVATE OPERADORA DE SAÚDE LTDA (302147)";"Médico Hospitalar";"Grande";"40";"32";"   2,72";"   3,06";"   2,72";"   2,58";"   3,06";"   3,09";"   3,51";"   3,66";"   3,46";"   3,18";"   2,34";"   2,40";"201510";"22/01/2016 16:40:10"
"OMINT SERVIÇOS DE SAÚDE LTDA. (359661)";"Médico Hospitalar";"Grande";"41";"36";"   2,65";"   2,81";"   2,65";"   2,82";"   2,33";"   2,26";"   1,34";"   1,35";"   1,10";"   1,10";"   0,86";"   0,88";"201510";"22/01/2016 16:40:10"
"PROMED ASSISTENCIA MEDICA LTDA (348805)";"Médico Hospitalar";"Grande";"42";"34";"   2,63";"   3,00";"   2,63";"   2,71";"   2,45";"   2,47";"   2,69";"   2,96";"   3,29";"   3,02";"   2,68";"   1,92";"201510";"22/01/2016 16:40:10"
"CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA (340782)";"Médico Hospitalar";"Grande";"43";"42";"   2,60";"   2,42";"   2,60";"   3,44";"   4,10";"   3,64";"   3,62";"   2,98";"   2,95";"   2,75";"   2,83";"   3,14";"201510";"22/01/2016 16:40:10"
"PLANO DE SAÚDE ANA COSTA LTDA. (360244)";"Médico Hospitalar";"Grande";"44";"44";"   2,39";"   2,37";"   2,39";"   2,50";"   2,39";"   2,69";"   2,19";"   2,09";"   1,39";"   1,69";"   1,89";"   2,49";"201510";"22/01/2016 16:40:10"
"NOTRE DAME INTERMÉDICA SAÚDE S.A. (359017)";"Médico Hospitalar";"Grande";"45";"39";"   2,38";"   2,77";"   2,38";"   2,28";"   2,35";"   2,42";"   2,28";"   2,19";"   1,95";"   1,91";"   1,50";"   1,40";"201510";"22/01/2016 16:40:10"
"UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO (331872)";"Médico Hospitalar";"Grande";"46";"46";"   2,38";"   2,23";"   2,38";"   2,78";"   2,52";"   2,11";"   1,63";"   1,47";"   1,49";"   1,25";"   1,02";"   1,03";"201510";"22/01/2016 16:40:10"
"UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO (342084)";"Médico Hospitalar";"Grande";"47";"51";"   2,35";"   2,01";"   2,35";"   2,70";"   2,61";"   2,75";"   2,33";"   1,86";"   1,29";"   1,03";"   1,17";"   1,13";"201510";"22/01/2016 16:40:10"
"UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO (343889)";"Médico Hospitalar";"Grande";"48";"45";"   2,33";"   2,33";"   2,33";"   2,48";"   2,53";"   2,29";"   1,85";"   1,82";"   1,80";"   1,88";"   1,71";"   2,04";"201510";"22/01/2016 16:40:10"
"UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA (384577)";"Médico Hospitalar";"Grande";"49";"50";"   2,25";"   2,02";"   2,25";"   2,88";"   3,34";"   2,85";"   2,85";"   2,06";"   2,23";"   2,78";"   3,19";"   4,06";"201510";"22/01/2016 16:40:10"
"UNIODONTO BAHIA SUL - COOPERATIVA ODONTOLOGICA DE ILHEUS RESPONSABILIDADE LTDA (383929)";"Odontológica";"Pequeno";"14";"11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"SITO - SISTEMA INTEGRADO DE TRATAMENTO ODONTOLÓGICO LTDA (402095)";"Odontológica";"Pequeno";"14";"11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"COJUN CENTRO ODONTOLOGICO JUNDIAI LTDA. (415812)";"Odontológica";"Pequeno";"14";"11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"COOPERATIVA EVIDENTE - COOPERATIVA DE TRABALHO ODONTOLÓGICA DE BOTUCATU (400572)";"Odontológica";"Pequeno";"14";"11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"SITTO - SISTEMA INTEGRADO DE TRATAMENTO ODONTOLÓGICO (416266)";"Odontológica";"Pequeno";"14";"11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"MAC DENTAL SERVIÇOS ODONTOLOGICOS LTDA (413011)";"Odontológica";"Pequeno";"14";"11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"PLANO VIDA SAUDE SERVIÇOS ODONTOLOGICOS LTDA (415987)";"Odontológica";"Pequeno";"14";"11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"PREVINA ODONTOLOGIA LTDA (403636)";"Odontológica";"Pequeno";"14";"11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"SISDENTE - SISTEMA INTEGRADO DE SAÚDE DENTAL LTDA. (344095)";"Odontológica";"Pequeno";"14";"11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"UNIODONTO DE CAMPOS - COOPERATIVA ODONTOLOGICA (402516)";"Odontológica";"Pequeno";"14";"11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"INSTITUTO DE ODONTOLOGIA DO MARANHÃO LTDA. (414981)";"Odontológica";"Pequeno";"14";"11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"YES ODONTOLOGIA LTDA (417009)";"Odontológica";"Pequeno";"14";"11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"UNIODONTO DE ARAÇATUBA COOPERATIVA ODONTOLOGICA (362824)";"Odontológica";"Pequeno";"14";"11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"LITORAL CONVÊNIOS E CREDENCIAMENTO ODONTOLÓGICO LTDA ME (418358)";"Odontológica";"Pequeno";"14";"11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"DENTAL CENTER LTDA (339458)";"Odontológica";"Pequeno";"14";"11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"UNIODONTO VITÓRIA - COOPERATIVA DE TRABALHO ODONTOLOGICO (308277)";"Odontológica";"Pequeno";"14";"11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"UNIODONTO BEBEDOURO - COOPERATIVA ODONTOLÓGICA (327093)";"Odontológica";"Pequeno";"14";"11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"UNIODONTO DE VOTUPORANGA COOPERATIVA ODONTOLOGICA (350630)";"Odontológica";"Pequeno";"14";"11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"IDENTAL ASSISTÊNCIA ODONTOLÓGICA LTDA - ME (414557)";"Odontológica";"Pequeno";"14";"11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,18";"   1,19";"   1,21";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"SÓ ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA (416878)";"Odontológica";"Pequeno";"14";"11";"0,00";"0,00";"0,00";"0,00";"0,00";"   8,59";"   8,59";"   8,59";"0,00";"   8,59";"  16,39";"  15,62";"201510";"22/01/2016 16:40:10"
"UNIODONTO DE NOVA IGUAÇU COOPERATIVA ODONTOLÓGICA (411701)";"Odontológica";"Pequeno";"14";"11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"CENTRO POPULAR PRO-MELHORAMENTOS DE BOM JESUS (329207)";"Médico Hospitalar";"Pequeno";"209";"";"0,00";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"  49,61";"  47,85";"  45,80";"201510";"22/01/2016 16:40:10"
"MINERAÇÃO CARAÍBA S/A (416703)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"TUIUIU ADMINISTRADORES DE PLANO DE SAUDE LTDA (412252)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,05";"   2,11";"   2,11";"   2,12";"   2,14";"   2,14";"201510";"22/01/2016 16:40:10"
"UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO (353876)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"   1,09";"   1,09";"   1,09";"0,00";"0,00";"   2,23";"   2,23";"   2,21";"0,00";"201510";"22/01/2016 16:40:10"
"SAO PAULO TRANSPORTE S.A. (381799)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"LOG & PRINT GRÁFICA E LOGISTICA S/A (409049)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA (368148)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"   1,87";"   2,78";"   2,77";"   1,83";"   0,91";"   0,90";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS (357138)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE (314251)";"Médico Hospitalar";"Pequeno";"160";"194";"   1,13";"0,00";"   1,13";"   2,25";"   2,25";"   2,25";"   1,12";"   2,23";"   1,12";"   1,12";"0,00";"   1,12";"201510";"22/01/2016 16:40:10"
"PETROBRAS DISTRIBUIDORA S.A. (354571)";"Médico Hospitalar";"Pequeno";"161";"189";"   1,11";"   0,56";"   1,11";"   3,34";"   4,46";"   5,58";"   5,57";"   5,01";"   3,89";"   2,22";"   2,77";"   2,77";"201510";"22/01/2016 16:40:10"
"PREV SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICA PRIVADA (414948)";"Médico Hospitalar";"Pequeno";"162";"194";"   1,10";"0,00";"   1,10";"   1,04";"   1,04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"PREMIUM SAÚDE EIRELI - ME (417823)";"Médico Hospitalar";"Pequeno";"163";"156";"   1,10";"   1,09";"   1,10";"   0,56";"   1,12";"   1,15";"   1,13";"   1,12";"   1,10";"   1,15";"   3,00";"   5,06";"201510";"22/01/2016 16:40:10"
"UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO (351776)";"Médico Hospitalar";"Pequeno";"164";"153";"   1,10";"   1,11";"   1,10";"0,00";"0,00";"0,00";"0,00";"   4,13";"   4,10";"   6,10";"   2,01";"   4,98";"201510";"22/01/2016 16:40:10"
"SAÚDE BRB - CAIXA DE ASSISTÊNCIA  (414310)";"Médico Hospitalar";"Pequeno";"165";"194";"   1,07";"0,00";"   1,07";"   1,07";"   2,15";"   1,07";"   1,07";"0,00";"0,00";"0,00";"   1,07";"   3,20";"201510";"22/01/2016 16:40:10"
"IRMANDADE DA SANTA CASA DE MISERICORDIA DE VALINHOS (410365)";"Médico Hospitalar";"Pequeno";"166";"194";"   1,05";"0,00";"   1,05";"   2,09";"   3,11";"   3,09";"   2,05";"   1,02";"0,00";"0,00";"   1,01";"   0,99";"201510";"22/01/2016 16:40:10"
"UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS (334511)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"  12,76";"   8,23";"   5,68";"0,00";"201510";"22/01/2016 16:40:10"
"UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO (313475)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"ASSOCIAÇÃO DOS AGENTES FISCAIS DE RENDAS DO ESTADO DE SÃO PAULO- AFRESP (317632)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"INSOLVÊNCIA CIVIL DE INSTITUTO DE ASSISTÊNCIA À SAÚDE DOS SERVIDORES PÚBLICOS MUNICIPAIS (416924)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO (343765)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"   4,41";"   4,42";"   4,45";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA (342131)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,65";"201510";"22/01/2016 16:40:10"
"ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA (343129)";"Médico Hospitalar";"Pequeno";"209";"96";"0,00";"   2,77";"0,00";"0,00";"0,00";"0,00";"   2,76";"   2,77";"   2,78";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"CENTRAIS ELÉTRICAS DE RONDÔNIA S/A - CERON (304697)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"POLYMED - POLYCLÍNICA MÉDICA E OPERADORA DE PLANOS DE SAÚDE S/S LTDA (332291)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"CLINIPREV SAUDE LTDA (415413)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"CEDPLAN SAÚDE LTDA EPP (418749)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"PREVENT SENIOR CORPORATE OPERADORA DE SAÚDE LTDA. (413267)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO (333808)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"CELULOSE NIPO-BRASILEIRA S/A - CENIBRA (339270)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"MASSA FALIDA DE CONMED SÃO LUIS - CONVÊNIOS MÉDICOS DE SAÚDE SUPLEMENTAR LTDA (417483)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,29";"   1,29";"   1,29";"201510";"22/01/2016 16:40:10"
"SINDICATO RURAL DE ALEGRETE (403814)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"  35,09";"  35,09";"  31,91";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"LÍDER COMÉRCIO E INDÚSTRIA LTDA. (412490)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"UNIMED JOAÇABA COOPERATIVA DE TRABALHO MÉDICO (301744)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"   0,56";"   0,56";"   0,56";"0,00";"0,00";"0,00";"0,00";"   0,56";"201510";"22/01/2016 16:40:10"
"UNIMED MONTE CARMELO COOPERATIVA DE TRABALHO MEDICO LTDA. (343315)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"   5,41";"   8,12";"   8,12";"   2,72";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"UNIMED DE VOTUPORANGA - COOPERATIVA DE TRABALHO MÉDICO (328073)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"   0,85";"   1,54";"   1,42";"   0,71";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE DO VALE DO RIO DOS SINOS LTDA (404241)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"CMI - CLINICA DE MEDICINA INTEGRADA LTDA. (310239)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"RORAIMA ENERGIA S/A (416983)";"Médico Hospitalar";"Pequeno";"209";"194";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA (361569)";"Odontológica";"Médio";"8";"11";"   0,38";"   0,38";"   0,38";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"UNIODONTO DE MARÍLIA COOPERATIVA ODONTOLÓGICA (354821)";"Odontológica";"Médio";"9";"21";"   0,36";"0,00";"   0,36";"   0,37";"   0,39";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"APO - ASSISTÊNCIA PERSONALIZADA ODONTOLÓGICA LTDA. (411124)";"Odontológica";"Médio";"10";"4";"   0,32";"   0,63";"   0,32";"   0,33";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,35";"   0,35";"   0,35";"201510";"22/01/2016 16:40:10"
"UNIODONTO DE SÃO PAULO COOPERATIVA ODONTOLÓGICA (310042)";"Odontológica";"Médio";"11";"17";"   0,31";"   0,21";"   0,31";"   0,30";"   0,10";"0,00";"   0,10";"   0,10";"   0,09";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"LIS DENTAL LTDA (417971)";"Odontológica";"Médio";"12";"5";"   0,30";"   0,63";"   0,30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201510";"22/01/2016 16:40:10"
"PREVIDENT ASSISTÊNCIA ODONTOLÓGICA LTDA. (374440)";"Odontológica";"Médio";"13";"13";"   0,29";"   0,29";"   0,29";"   0,29";"   0,29";"   0,29";"   0,14";"   0,29";"   0,29";"   0,58";"   0,29";"   0,29";"201510";"22/01/2016 16:40:10"
