"Razão Social (Registro ANS)";"Cobertura";"Porte";"Classificação no Mês";"Classificação no Mês Anterior";"Dez/18";"Nov/18";"Out/18";"Set/18";"Ago/18";"Jul/18";"Jun/18";"Mai/18";"Abr/18";"Mar/18";"Fev/18";"Jan/18";"Competência";"Data de atualização"
"UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO (361615)";"Médico Hospitalar";"Médio";"131";"82";"   1,42";"   2,03";"   1,42";"   0,85";"   0,84";"   0,83";"   1,67";"   1,12";"   1,13";"   0,28";"   0,85";"   0,57";"201810";"16/01/2019 04:16:57"
"UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA. (354066)";"Médico Hospitalar";"Médio";"132";"108";"   1,41";"   1,41";"   1,41";"   2,11";"   2,58";"   4,35";"   4,97";"   5,35";"   4,65";"   4,16";"   3,92";"   4,42";"201810";"16/01/2019 04:16:57"
"ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA (326755)";"Médico Hospitalar";"Médio";"133";"150";"   1,40";"   0,94";"   1,40";"   2,11";"   3,30";"   3,77";"   3,76";"   2,80";"   2,09";"   1,86";"   3,48";"   3,48";"201810";"16/01/2019 04:16:57"
"UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA. (304344)";"Médico Hospitalar";"Médio";"134";"110";"   1,39";"   1,40";"   1,39";"   0,93";"   0,93";"   0,46";"0,00";"   0,47";"   0,47";"   0,47";"0,00";"   0,47";"201810";"16/01/2019 04:16:57"
"UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA. (311715)";"Médico Hospitalar";"Médio";"135";"162";"   1,39";"   0,83";"   1,39";"   1,39";"   1,11";"   0,56";"   0,56";"   0,83";"   0,83";"   0,28";"0,00";"0,00";"201810";"16/01/2019 04:16:57"
"INSTITUTO CURITIBA DE SAÚDE (419010)";"Médico Hospitalar";"Médio";"136";"103";"   1,35";"   1,49";"   1,35";"   1,35";"   1,21";"   1,21";"   1,08";"   0,81";"   0,41";"   1,21";"   1,08";"   1,07";"201810";"16/01/2019 04:16:57"
"PRONTOMED PLANOS DE SAÚDE LTDA (301728)";"Médico Hospitalar";"Médio";"137";"166";"   1,34";"   0,79";"   1,34";"   1,08";"   0,54";"   0,27";"   0,28";"   0,28";"0,00";"   0,27";"   0,54";"   0,81";"201810";"16/01/2019 04:16:57"
"SAUDE PAS - MEDICINA E ODONTO (409243)";"Médico Hospitalar";"Médio";"138";"144";"   1,33";"   1,01";"   1,33";"   1,32";"   1,63";"   2,26";"   3,19";"   2,51";"   1,85";"   1,22";"   2,10";"   2,08";"201810";"16/01/2019 04:16:57"
"CAMIM-CLINICA MÉDICA LTDA (319872)";"Médico Hospitalar";"Médio";"139";"180";"   1,24";"   0,64";"   1,24";"   1,20";"   1,45";"   0,56";"   0,27";"0,00";"   0,54";"   0,81";"   1,09";"   0,82";"201810";"16/01/2019 04:16:57"
"UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO (369659)";"Médico Hospitalar";"Médio";"140";"174";"   1,24";"   0,72";"   1,24";"   1,56";"   1,88";"   1,57";"   1,89";"   2,10";"   2,10";"   1,58";"   1,04";"   0,83";"201810";"16/01/2019 04:16:57"
"CAIXA DE ASSISTÊNCIA  DOS EMPREGADOS DA EMPRESA  BRASILEIRA DE PESQUISA  AGROPECUÁRIA (416401)";"Médico Hospitalar";"Médio";"141";"195";"   1,24";"   0,41";"   1,24";"   1,24";"   1,23";"   1,23";"   1,23";"   1,23";"   1,23";"   1,23";"   1,23";"   1,64";"201810";"16/01/2019 04:16:57"
"UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA. (331651)";"Médico Hospitalar";"Médio";"142";"123";"   1,23";"   1,23";"   1,23";"   0,82";"   0,41";"   0,41";"   0,41";"   0,82";"   0,41";"   0,40";"   0,40";"   0,40";"201810";"16/01/2019 04:16:57"
"UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO (320251)";"Médico Hospitalar";"Médio";"143";"88";"   1,23";"   1,85";"   1,23";"   2,05";"   2,46";"   3,29";"   2,69";"   2,50";"   1,90";"   2,56";"   2,14";"   1,49";"201810";"16/01/2019 04:16:57"
"CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE (316873)";"Médico Hospitalar";"Médio";"144";"125";"   1,22";"   1,22";"   1,22";"   1,22";"   0,81";"   0,81";"   1,21";"   1,61";"   1,60";"   1,60";"   0,80";"   0,80";"201810";"16/01/2019 04:16:57"
"ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO (417947)";"Médico Hospitalar";"Médio";"145";"168";"   1,18";"   0,79";"   1,18";"   1,19";"   1,99";"   1,59";"   1,60";"   2,41";"   3,23";"   3,64";"   1,62";"   0,81";"201810";"16/01/2019 04:16:57"
"COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA. (367087)";"Médico Hospitalar";"Médio";"146";"164";"   1,16";"   0,82";"   1,16";"   1,68";"   2,02";"   1,86";"   1,17";"   1,00";"   1,67";"   2,32";"   2,16";"   1,16";"201810";"16/01/2019 04:16:57"
"PORTO ALEGRE CLÍNICAS LTDA. (346870)";"Médico Hospitalar";"Médio";"147";"171";"   1,15";"   0,77";"   1,15";"   1,12";"   0,37";"0,00";"   0,36";"   0,36";"   0,36";"   0,72";"   0,72";"   2,49";"201810";"16/01/2019 04:16:57"
"UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO (358088)";"Médico Hospitalar";"Médio";"148";"178";"   1,13";"   0,68";"   1,13";"   0,90";"   0,45";"0,00";"   0,22";"   0,45";"   0,68";"   0,45";"   0,45";"   0,45";"201810";"16/01/2019 04:16:57"
"CLINICA SÃO JOSÉ SAUDE LTDA. (413275)";"Médico Hospitalar";"Médio";"149";"135";"   1,11";"   1,10";"   1,11";"   1,78";"   1,78";"   1,56";"   1,12";"   2,03";"   2,50";"   2,74";"   2,28";"   3,18";"201810";"16/01/2019 04:16:57"
"UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO (320706)";"Médico Hospitalar";"Médio";"150";"175";"   1,09";"   0,72";"   1,09";"   0,97";"   1,11";"   1,00";"   0,75";"   0,50";"   0,37";"   0,50";"   0,86";"   0,98";"201810";"16/01/2019 04:16:57"
"UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (357260)";"Médico Hospitalar";"Médio";"151";"137";"   1,07";"   1,06";"   1,07";"   0,53";"   0,89";"   0,70";"   0,88";"   0,53";"   0,18";"   0,18";"   0,18";"   0,52";"201810";"16/01/2019 04:16:57"
"UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MÉDICO. (371629)";"Médico Hospitalar";"Médio";"152";"121";"   1,05";"   1,26";"   1,05";"   1,05";"   1,05";"   0,83";"   0,41";"   0,20";"   0,41";"   0,81";"   1,01";"   1,40";"201810";"16/01/2019 04:16:57"
"UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO (354031)";"Médico Hospitalar";"Médio";"153";"140";"   1,04";"   1,04";"   1,04";"   1,15";"   1,36";"   1,47";"   1,48";"   1,37";"   1,49";"   1,48";"   1,48";"   0,95";"201810";"16/01/2019 04:16:57"
"MEDPLAN ASSISTÊNCIA MEDICA LTDA. (337510)";"Médico Hospitalar";"Médio";"154";"183";"   1,01";"   0,56";"   1,01";"   1,12";"   1,13";"   0,57";"   0,92";"   0,81";"   1,39";"   0,93";"   1,28";"   0,93";"201810";"16/01/2019 04:16:57"
"EMPRESA BRASILEIRA DE TELECOMUNICAÇÕES S.A (320587)";"Médico Hospitalar";"Médio";"155";"189";"   0,97";"   0,48";"   0,97";"   1,45";"   1,44";"   0,95";"   0,95";"   0,47";"   0,94";"   0,94";"   0,94";"   0,47";"201810";"16/01/2019 04:16:57"
"CENTRO HOSPITALAR ATIBAIA LTDA. (350699)";"Médico Hospitalar";"Médio";"156";"147";"   0,97";"   0,97";"   0,97";"   1,44";"   0,95";"   0,47";"0,00";"   1,40";"   1,39";"   1,38";"0,00";"0,00";"201810";"16/01/2019 04:16:57"
"UNIMED PATO BRANCO COOPERATIVA DE TRABALHO MEDICO (370681)";"Médico Hospitalar";"Médio";"157";"149";"   0,96";"   0,95";"   0,96";"   1,20";"   1,21";"   0,97";"   0,49";"   0,73";"   0,98";"   0,98";"   0,49";"0,00";"201810";"16/01/2019 04:16:57"
"UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO (351407)";"Médico Hospitalar";"Médio";"158";"94";"   0,94";"   1,65";"   0,94";"   0,47";"   0,23";"   0,23";"   0,47";"   0,24";"   0,48";"   0,24";"   0,24";"0,00";"201810";"16/01/2019 04:16:57"
"UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA (337871)";"Médico Hospitalar";"Médio";"31";"43";"   5,03";"   3,96";"   5,03";"   4,66";"   3,94";"   1,80";"   1,44";"   2,16";"   2,88";"   3,59";"   2,87";"   2,51";"201810";"16/01/2019 04:16:57"
"QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA EIRELI (418170)";"Médico Hospitalar";"Médio";"32";"40";"   4,85";"   4,02";"   4,85";"   4,28";"   4,88";"   3,80";"   3,92";"   4,34";"   3,84";"   3,88";"   2,92";"   3,90";"201810";"16/01/2019 04:16:57"
"ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA (325236)";"Médico Hospitalar";"Médio";"33";"69";"   4,79";"   2,58";"   4,79";"   5,29";"   4,90";"   4,04";"   4,09";"   3,70";"   1,88";"   4,76";"   4,79";"   4,79";"201810";"16/01/2019 04:16:57"
"UNIMED DO CEARÁ - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS MÉDICAS DO ESTADO DO CEARÁ LTDA. (321958)";"Médico Hospitalar";"Médio";"34";"34";"   4,79";"   4,39";"   4,79";"   3,93";"   3,22";"   2,79";"   2,52";"   2,80";"   2,67";"   2,25";"   1,68";"   1,97";"201810";"16/01/2019 04:16:57"
"FUNDAÇÃO CESP (315478)";"Médico Hospitalar";"Médio";"35";"37";"   4,76";"   4,24";"   4,76";"   5,55";"   4,57";"   4,08";"   3,33";"   3,21";"   2,44";"   2,70";"   3,48";"   3,72";"201810";"16/01/2019 04:16:57"
"UNIHOSP SAÚDE LTDA (385255)";"Médico Hospitalar";"Médio";"36";"12";"   4,75";"   6,70";"   4,75";"   4,89";"   4,12";"   6,10";"   8,94";"  16,46";"  19,28";"  17,46";"   9,35";"   9,15";"201810";"16/01/2019 04:16:57"
"CENTRO TRASMONTANO DE SAO PAULO (303623)";"Médico Hospitalar";"Médio";"37";"29";"   4,72";"   4,62";"   4,72";"   6,07";"   5,95";"   6,15";"   6,13";"   6,66";"   6,63";"   5,27";"   5,25";"   5,22";"201810";"16/01/2019 04:16:57"
"UNIMED IMPERATRIZ COOPERATIVA DE TRABALHO MÉDICO (352543)";"Médico Hospitalar";"Médio";"38";"42";"   4,72";"   3,98";"   4,72";"   6,56";"   5,13";"   5,48";"   4,00";"   5,45";"   2,56";"   6,29";"   5,23";"   5,65";"201810";"16/01/2019 04:16:57"
"ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA. (395480)";"Médico Hospitalar";"Médio";"39";"57";"   4,60";"   2,92";"   4,60";"   5,29";"   6,91";"   5,20";"   5,12";"   4,81";"   5,89";"   5,40";"   5,84";"   4,94";"201810";"16/01/2019 04:16:57"
"SOMPO SAÚDE SEGUROS S.A. (000477)";"Médico Hospitalar";"Médio";"40";"33";"   4,54";"   4,43";"   4,54";"   4,75";"   4,23";"   4,29";"   4,31";"   4,05";"   3,81";"   3,85";"   4,52";"   4,77";"201810";"16/01/2019 04:16:57"
"FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO DO ACRE, AMAPÁ, AMAZONAS, PARÁ, RONDONIA E RORAIMA (313971)";"Médico Hospitalar";"Médio";"41";"31";"   4,54";"   4,46";"   4,54";"   3,17";"   3,26";"   3,60";"   4,86";"   4,85";"   3,85";"   4,34";"   4,83";"   6,29";"201810";"16/01/2019 04:16:57"
"CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA CEDAE (321869)";"Médico Hospitalar";"Médio";"42";"30";"   4,25";"   4,61";"   4,25";"   3,53";"   4,58";"   4,57";"   4,54";"   2,78";"   3,45";"   5,50";"   6,16";"   6,82";"201810";"16/01/2019 04:16:57"
"UNIHOSP SERVIÇOS DE SAÚDE EIRELI (412538)";"Médico Hospitalar";"Médio";"43";"51";"   4,20";"   3,08";"   4,20";"   4,97";"   4,92";"   4,33";"   3,32";"   4,61";"   4,88";"   5,41";"   4,91";"   6,70";"201810";"16/01/2019 04:16:57"
"PARANA ASSISTENCIA MEDICA LTDA (315265)";"Médico Hospitalar";"Médio";"44";"64";"   4,05";"   2,72";"   4,05";"   4,00";"   3,97";"   2,19";"   2,17";"   2,17";"   1,73";"   3,00";"   2,54";"   2,52";"201810";"16/01/2019 04:16:57"
"MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA. (328537)";"Médico Hospitalar";"Médio";"45";"36";"   3,98";"   4,26";"   3,98";"   1,98";"   1,72";"   2,20";"   2,93";"   6,10";"   6,80";"   7,50";"   3,85";"   4,07";"201810";"16/01/2019 04:16:57"
"FUNDAÇÃO SABESP DE SEGURIDADE SOCIAL - SABESPREV (336165)";"Médico Hospitalar";"Médio";"46";"49";"   3,96";"   3,48";"   3,96";"   3,99";"   4,72";"   4,50";"   4,51";"   4,49";"   3,77";"   4,46";"   3,97";"   4,89";"201810";"16/01/2019 04:16:57"
"ECOLE SERVIÇOS MÉDICOS LTDA (414298)";"Médico Hospitalar";"Médio";"47";"65";"   3,92";"   2,67";"   3,92";"   4,35";"   4,94";"   4,09";"   3,56";"   3,24";"   3,29";"   3,68";"   3,65";"   3,44";"201810";"16/01/2019 04:16:57"
"PROMED ASSISTÊNCIA MÉDICA LTDA (410632)";"Médico Hospitalar";"Médio";"48";"47";"   3,90";"   3,51";"   3,90";"   4,68";"   4,92";"   4,41";"   4,46";"   4,71";"   4,79";"   4,46";"   4,70";"   4,15";"201810";"16/01/2019 04:16:57"
"ASSISTENCIA MEDICO HOSPITALAR SAO LUCAS S/A (323811)";"Médico Hospitalar";"Médio";"49";"27";"   3,88";"   4,86";"   3,88";"   5,05";"   5,80";"   5,97";"   6,00";"   4,86";"   5,63";"   5,20";"   5,07";"   4,77";"201810";"16/01/2019 04:16:57"
"UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA. (386588)";"Médico Hospitalar";"Médio";"50";"24";"   3,76";"   5,14";"   3,76";"   3,16";"   2,09";"   2,44";"   3,29";"   2,63";"   2,30";"   1,31";"   1,31";"   0,98";"201810";"16/01/2019 04:16:57"
"UNIMED DE MACAÉ COOPERATIVA DE ASSISTÊNCIA À SAÚDE (302953)";"Médico Hospitalar";"Médio";"51";"102";"   3,73";"   1,50";"   3,73";"   3,92";"   3,92";"   1,96";"   1,43";"   2,46";"   2,73";"   3,00";"   1,95";"   2,07";"201810";"16/01/2019 04:16:57"
"ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS (419249)";"Médico Hospitalar";"Médio";"52";"32";"   3,73";"   4,46";"   3,73";"   3,27";"   2,62";"   2,14";"   2,32";"   3,18";"   4,06";"   3,09";"   2,61";"   3,40";"201810";"16/01/2019 04:16:57"
"ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA DE SANTOS (418021)";"Médico Hospitalar";"Médio";"53";"54";"   3,69";"   3,01";"   3,69";"   3,13";"   2,71";"   2,53";"   3,41";"   4,41";"   4,65";"   4,78";"   3,89";"   3,38";"201810";"16/01/2019 04:16:57"
"PLENA SAÚDE LTDA (348830)";"Médico Hospitalar";"Médio";"54";"45";"   3,57";"   3,76";"   3,57";"   3,57";"   3,73";"   4,39";"   4,56";"   4,93";"   3,09";"   2,42";"   1,39";"   2,26";"201810";"16/01/2019 04:16:57"
"UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA (367397)";"Médico Hospitalar";"Médio";"55";"52";"   3,54";"   3,07";"   3,54";"   4,00";"   3,75";"   4,21";"   3,97";"   4,42";"   3,48";"   3,93";"   3,00";"   2,76";"201810";"16/01/2019 04:16:57"
"PLANO DE SAÚDE ANA COSTA LTDA. (360244)";"Médico Hospitalar";"Médio";"56";"50";"   3,48";"   3,28";"   3,48";"   3,13";"   2,59";"   2,25";"   2,05";"   1,77";"   1,39";"   3,08";"   3,88";"   5,07";"201810";"16/01/2019 04:16:57"
"BIO SAÚDE SERVIÇOS MÉDICOS LTDA (402966)";"Médico Hospitalar";"Médio";"57";"41";"   3,46";"   4,02";"   3,46";"   2,55";"   3,49";"   3,96";"   3,75";"   4,69";"   4,40";"   6,94";"   7,99";"   8,70";"201810";"16/01/2019 04:16:57"
"UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO MEDICO (351792)";"Médico Hospitalar";"Médio";"58";"55";"   3,43";"   2,99";"   3,43";"   3,45";"   2,17";"   1,74";"   2,17";"   1,74";"   1,75";"   0,44";"   0,88";"   2,23";"201810";"16/01/2019 04:16:57"
"SAUDE - SISTEMA ASSISTENCIAL UNIFICADO DE EMPRESAS - SOCIEDADE SIMPLES (410047)";"Médico Hospitalar";"Médio";"59";"22";"   3,29";"   5,24";"   3,29";"   4,56";"   4,77";"   5,76";"   5,35";"   5,25";"   3,81";"   2,79";"   2,73";"   2,96";"201810";"16/01/2019 04:16:57"
"UNIMED DO RIO GRANDE DO NORTE - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO (348406)";"Médico Hospitalar";"Médio";"60";"53";"   3,24";"   3,02";"   3,24";"   3,70";"   3,44";"   6,38";"   7,67";"   8,51";"   5,75";"   5,87";"   6,38";"   8,59";"201810";"16/01/2019 04:16:57"
"UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO (348082)";"Médico Hospitalar";"Médio";"61";"70";"   3,05";"   2,58";"   3,05";"   2,11";"   2,35";"   1,64";"   1,87";"   2,10";"   2,33";"   3,02";"   2,31";"   3,22";"201810";"16/01/2019 04:16:57"
"UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA (337374)";"Médico Hospitalar";"Médio";"62";"80";"   3,01";"   2,11";"   3,01";"   4,23";"   4,85";"   4,85";"   4,84";"   5,13";"   4,83";"   3,02";"   2,72";"   2,40";"201810";"16/01/2019 04:16:57"
"HBC SAÚDE LTDA. (414352)";"Médico Hospitalar";"Médio";"63";"39";"   3,00";"   4,08";"   3,00";"   3,41";"   2,32";"   1,58";"   1,22";"   1,25";"   2,12";"   2,57";"   1,72";"   2,16";"201810";"16/01/2019 04:16:57"
"EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUÁRIA (400891)";"Médico Hospitalar";"Médio";"64";"66";"   2,99";"   2,67";"   2,99";"   5,29";"   4,25";"   4,52";"   2,55";"   3,48";"   2,20";"   1,88";"   0,31";"   0,92";"201810";"16/01/2019 04:16:57"
"NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA  À SAÚDE LTDA. (372609)";"Médico Hospitalar";"Médio";"65";"71";"   2,95";"   2,43";"   2,95";"   2,24";"   2,25";"   2,27";"   2,02";"   1,77";"   1,99";"   1,47";"   2,21";"   1,50";"201810";"16/01/2019 04:16:57"
"CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO NORDESTE DO BRASIL (385697)";"Médico Hospitalar";"Médio";"66";"97";"   2,91";"   1,59";"   2,91";"   4,23";"   5,29";"   5,29";"   4,24";"   3,97";"   2,64";"   2,63";"   1,83";"   1,83";"201810";"16/01/2019 04:16:57"
"REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL (331317)";"Médico Hospitalar";"Médio";"67";"63";"   2,91";"   2,75";"   2,91";"   3,91";"   3,37";"   3,00";"   2,31";"   2,63";"   2,62";"   1,96";"   2,11";"   2,75";"201810";"16/01/2019 04:16:57"
"UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO (364584)";"Médico Hospitalar";"Médio";"68";"59";"   2,87";"   2,85";"   2,87";"   2,33";"   2,33";"   3,03";"   3,56";"   3,38";"   3,38";"   3,02";"   3,19";"   3,37";"201810";"16/01/2019 04:16:57"
"AMHA SAUDE S/A (418587)";"Médico Hospitalar";"Médio";"69";"73";"   2,82";"   2,40";"   2,82";"   0,81";"   1,23";"   1,23";"   1,23";"   0,41";"   0,83";"   1,24";"   1,25";"   1,25";"201810";"16/01/2019 04:16:57"
"PROMÉDICA - PROTEÇÃO MEDICA A EMPRESAS S.A. (326861)";"Médico Hospitalar";"Médio";"70";"77";"   2,81";"   2,24";"   2,81";"   2,39";"   2,96";"   2,82";"   3,80";"   3,66";"   4,10";"   3,55";"   3,55";"   3,32";"201810";"16/01/2019 04:16:57"
"CASA DE SAÚDE SÃO BERNARDO S/A (363766)";"Médico Hospitalar";"Médio";"71";"72";"   2,78";"   2,40";"   2,78";"   2,42";"   2,41";"   1,93";"   1,69";"   2,06";"   2,42";"   2,54";"   2,05";"   1,81";"201810";"16/01/2019 04:16:57"
"BENEFICENCIA CAMILIANA DO SUL (318299)";"Médico Hospitalar";"Médio";"72";"117";"   2,69";"   1,35";"   2,69";"   1,79";"   2,38";"   1,18";"   1,48";"   1,33";"   1,93";"   2,22";"   2,07";"   1,19";"201810";"16/01/2019 04:16:57"
"UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO (353663)";"Médico Hospitalar";"Médio";"73";"99";"   2,64";"   1,58";"   2,64";"   3,36";"   3,56";"   3,40";"   2,52";"   1,80";"   1,99";"   2,18";"   2,55";"   1,84";"201810";"16/01/2019 04:16:57"
"UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO (336106)";"Médico Hospitalar";"Médio";"74";"62";"   2,63";"   2,75";"   2,63";"   1,76";"   1,13";"   1,52";"   1,52";"   1,02";"   0,51";"   0,13";"   0,64";"   1,28";"201810";"16/01/2019 04:16:57"
"UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA (303356)";"Médico Hospitalar";"Médio";"75";"75";"   2,59";"   2,28";"   2,59";"   3,06";"   3,68";"   4,46";"   3,66";"   2,38";"   1,74";"   1,89";"   2,52";"   2,20";"201810";"16/01/2019 04:16:57"
"SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA (403962)";"Médico Hospitalar";"Médio";"76";"56";"   2,51";"   2,98";"   2,51";"   2,08";"   2,70";"   2,77";"   2,79";"   2,79";"   3,32";"   3,88";"   3,32";"   2,78";"201810";"16/01/2019 04:16:57"
"ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL (342611)";"Médico Hospitalar";"Médio";"77";"76";"   2,49";"   2,27";"   2,49";"   2,48";"   2,48";"   2,70";"   4,04";"   4,04";"   3,59";"   2,91";"   2,90";"   4,01";"201810";"16/01/2019 04:16:57"
"UNIMED ANÁPOLIS COOPERATIVA DE TRABALHO MÉDICO. (312347)";"Médico Hospitalar";"Médio";"78";"124";"   2,46";"   1,23";"   2,46";"   1,55";"   1,55";"   0,62";"   0,93";"   1,25";"   1,58";"   1,58";"   1,59";"   1,59";"201810";"16/01/2019 04:16:57"
"UNIMED SETE LAGOAS COOPERATIVA TRABALHO MÉDICO (349534)";"Médico Hospitalar";"Médio";"79";"100";"   2,39";"   1,52";"   2,39";"   1,95";"   1,52";"   0,65";"   0,43";"   0,22";"   0,22";"   0,43";"   0,87";"   1,08";"201810";"16/01/2019 04:16:57"
"CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO (352331)";"Médico Hospitalar";"Médio";"80";"120";"   2,39";"   1,28";"   2,39";"   3,17";"   4,57";"   4,70";"   5,76";"   4,32";"   4,14";"   3,81";"   4,86";"   4,98";"201810";"16/01/2019 04:16:57"
"UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO (344397)";"Médico Hospitalar";"Médio";"81";"96";"   2,36";"   1,62";"   2,36";"   3,84";"   4,08";"   3,70";"   3,45";"   3,47";"   2,98";"   2,11";"   2,08";"   2,29";"201810";"16/01/2019 04:16:57"
"UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO (322571)";"Médico Hospitalar";"Médio";"82";"85";"   2,36";"   2,02";"   2,36";"   1,35";"   1,01";"   0,67";"   1,68";"   1,68";"   1,35";"   1,01";"   1,01";"   1,35";"201810";"16/01/2019 04:16:57"
"UNIMED DE FEIRA DE SANTANA COOPERATIVA DE TRABALHO MÉDICO (322261)";"Médico Hospitalar";"Médio";"83";"119";"   2,35";"   1,30";"   2,35";"   3,40";"   3,41";"   2,36";"   2,63";"   2,38";"   3,17";"   2,65";"   2,66";"   2,68";"201810";"16/01/2019 04:16:57"
"UNIMED JI PARANÁ COOPERATIVA DE TRABALHO MÉDICO (347507)";"Médico Hospitalar";"Médio";"84";"132";"   2,34";"   1,17";"   2,34";"   2,34";"   2,10";"   0,93";"   1,63";"   2,56";"   2,56";"   2,31";"   1,61";"   2,07";"201810";"16/01/2019 04:16:57"
"MEDIPLAN ASSISTENCIAL LTDA (368849)";"Médico Hospitalar";"Médio";"85";"68";"   2,28";"   2,61";"   2,28";"   2,52";"   3,11";"   2,89";"   2,55";"   2,10";"   2,46";"   2,00";"   2,01";"   1,76";"201810";"16/01/2019 04:16:57"
"PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A (350141)";"Médico Hospitalar";"Médio";"86";"86";"   2,21";"   1,90";"   2,21";"   2,54";"   2,20";"   2,09";"   1,87";"   2,10";"   2,22";"   2,55";"   2,44";"   2,89";"201810";"16/01/2019 04:16:57"
"PASA - PLANO DE ASSISTENCIA A SAUDE DO APOSENTADO DA VALE (331988)";"Médico Hospitalar";"Médio";"87";"78";"   2,19";"   2,18";"   2,19";"   2,88";"   2,55";"   3,24";"   3,43";"   4,13";"   4,33";"   3,47";"   2,96";"   1,75";"201810";"16/01/2019 04:16:57"
"UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO (348295)";"Médico Hospitalar";"Médio";"88";"142";"   2,18";"   1,02";"   2,18";"   2,20";"   2,59";"   1,69";"   1,56";"   2,09";"   2,61";"   2,74";"   1,95";"   1,68";"201810";"16/01/2019 04:16:57"
"UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO (323268)";"Médico Hospitalar";"Médio";"89";"84";"   2,18";"   2,02";"   2,18";"   3,12";"   2,34";"   2,19";"   1,10";"   1,26";"   1,26";"   1,74";"   1,42";"   1,58";"201810";"16/01/2019 04:16:57"
"UNIMED SÃO JOÃO DEL REI - COOPERATIVA DE TRABALHO MÉDICO (323926)";"Médico Hospitalar";"Médio";"90";"90";"   2,16";"   1,72";"   2,16";"   2,59";"   1,30";"   0,87";"0,00";"0,00";"   0,87";"   1,75";"   2,20";"   1,32";"201810";"16/01/2019 04:16:57"
"UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA. (330108)";"Médico Hospitalar";"Médio";"91";"127";"   2,15";"   1,22";"   2,15";"   1,54";"   1,52";"   0,91";"   0,90";"   1,21";"   0,91";"   0,60";"   0,30";"   1,82";"201810";"16/01/2019 04:16:57"
