"Razão Social (Registro ANS)";"Cobertura";"Porte";"Classificação no Mês";"Classificação no Mês Anterior";"Dez/19";"Nov/19";"Out/19";"Set/19";"Ago/19";"Jul/19";"Jun/19";"Mai/19";"Abr/19";"Mar/19";"Fev/19";"Jan/19";"Competência";"Data de atualização"
"ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE ITAPETININGA (406635)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"CASA DE SAÚDE NOSSA SENHORA DE FÁTIMA  LTDA. (327328)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"ASSOCIAÇÃO BENEFICENTE FNV (415049)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO (325082)";"Médico Hospitalar";"Pequeno";"204";"154";"0,00";"   1,33";"0,00";"0,00";"0,00";"   1,32";"   1,31";"   1,31";"   2,63";"   2,64";"   3,96";"   1,31";"201910";"13/01/2020 21:44:43"
"UNIMED ALTO URUGUAI/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (306959)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA (315494)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,05";"   1,08";"   2,22";"   1,13";"   1,14";"0,00";"   1,09";"201910";"13/01/2020 21:44:43"
"UNIMED DE MONTE ALTO - COOPERATIVA DE TRABALHO MÉDICO (309524)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   4,24";"   4,24";"   4,22";"0,00";"201910";"13/01/2020 21:44:43"
"ARAÇA PLANOS DE SAÚDE LTDA. (407704)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"CLÍNICA SÃO GABRIEL S/S LTDA (415944)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG (315567)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"   0,67";"   2,70";"   4,04";"   3,37";"   2,69";"   1,34";"   3,35";"   2,01";"   2,67";"201910";"13/01/2020 21:44:43"
"CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE (335789)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   2,61";"   3,92";"   3,92";"   1,30";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"COOPERATIVA DE USUÁRIOS ASSISTÊNCIA MÉDICO-HOSPITALAR LTDA - VIVAMED SAÚDE (314170)";"Médico Hospitalar";"X";"1";"";" 174,29";"";" 174,29";" 139,27";"  98,82";"  88,07";"  57,03";"  38,39";"  17,66";"  14,35";"  13,29";"  13,36";"201910";"13/01/2020 21:44:43"
"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE MAUÁ (403920)";"Médico Hospitalar";"X";"2";"";"   9,42";"";"   9,42";"  10,29";"   8,67";"   9,17";"   6,63";"   5,35";"   7,04";"   7,52";"   7,42";"   5,09";"201910";"13/01/2020 21:44:43"
"PREVIDENT ASSISTÊNCIA ODONTOLÓGICA LTDA. (374440)";"Odontológica";"Grande";"1";"1";"   0,98";"   1,17";"   0,98";"   0,98";"   1,14";"   2,72";"   3,19";"   3,69";"   3,30";"   3,84";"   3,96";"   3,70";"201910";"13/01/2020 21:44:43"
"PRIMA VIDA ODONTOLOGIA DE GRUPO LIMITADA (416525)";"Odontológica";"Grande";"2";"2";"   0,73";"   0,81";"   0,73";"   0,73";"   0,64";"   0,81";"   0,73";"   0,84";"   0,67";"   0,51";"   0,29";"   0,23";"201910";"13/01/2020 21:44:43"
"DENTAL UNI - COOPERATIVA ODONTOLÓGICA (304484)";"Odontológica";"Grande";"3";"5";"   0,57";"   0,48";"   0,57";"   0,54";"   0,54";"   0,46";"   0,59";"   0,67";"   0,68";"   0,46";"   0,38";"   0,37";"201910";"13/01/2020 21:44:43"
"ODONTOART PLANOS ODONTOLÓGICOS LTDA (414387)";"Odontológica";"Grande";"4";"3";"   0,51";"   0,58";"   0,51";"   0,30";"   0,15";"   0,15";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,16";"201910";"13/01/2020 21:44:43"
"ODONTOPREV S/A (301949)";"Odontológica";"Grande";"5";"6";"   0,42";"   0,43";"   0,42";"   0,40";"   0,42";"   0,43";"   0,45";"   0,43";"   0,40";"   0,35";"   0,33";"   0,32";"201910";"13/01/2020 21:44:43"
"NACIONAL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA. (304441)";"Odontológica";"Grande";"6";"13";"   0,41";"   0,20";"   0,41";"   0,28";"   0,35";"   0,14";"   0,36";"   0,29";"   0,30";"   0,08";"   0,08";"   0,16";"201910";"13/01/2020 21:44:43"
"PRODENT - ASSISTÊNCIA ODONTOLÓGICA LTDA. (380041)";"Odontológica";"Grande";"7";"9";"   0,38";"   0,31";"   0,38";"   0,46";"   0,42";"   0,39";"   0,34";"   0,50";"   0,53";"   0,41";"   0,28";"   0,25";"201910";"13/01/2020 21:44:43"
"ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA. (310981)";"Odontológica";"Grande";"8";"8";"   0,34";"   0,32";"   0,34";"   0,31";"   0,29";"   0,27";"   0,25";"   0,28";"   0,26";"   0,26";"   0,26";"   0,25";"201910";"13/01/2020 21:44:43"
"UNIODONTO GOIANIA COOPERATIVA DE CIRURGIÕES DENTISTAS (358436)";"Odontológica";"Grande";"9";"16";"   0,34";"   0,06";"   0,34";"   0,45";"   0,45";"   0,23";"   0,17";"   0,28";"   0,23";"   0,17";"   0,23";"   0,17";"201910";"13/01/2020 21:44:43"
"SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA (414654)";"Odontológica";"Grande";"10";"4";"   0,33";"   0,50";"   0,33";"   0,33";"   0,09";"   0,18";"   0,09";"   0,19";"   0,10";"   0,29";"   0,29";"   0,29";"201910";"13/01/2020 21:44:43"
"SUL AMÉRICA ODONTOLÓGICO S/A (417815)";"Odontológica";"Grande";"11";"7";"   0,32";"   0,42";"   0,32";"   0,30";"   0,37";"   0,33";"   0,26";"   0,22";"   0,10";"   0,20";"   0,20";"   0,20";"201910";"13/01/2020 21:44:43"
"BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A. (419419)";"Odontológica";"Grande";"12";"12";"   0,26";"   0,22";"   0,26";"   0,24";"   0,31";"   0,26";"   0,20";"   0,18";"   0,14";"   0,14";"   0,07";"   0,11";"201910";"13/01/2020 21:44:43"
"SÃO FRANCISCO ODONTOLOGIA LIMITADA (365319)";"Odontológica";"Grande";"13";"15";"   0,25";"   0,16";"   0,25";"   0,29";"   0,26";"   0,19";"   0,14";"   0,16";"   0,21";"   0,28";"   0,24";"   0,14";"201910";"13/01/2020 21:44:43"
"METLIFE PLANOS ODONTOLÓGICOS LTDA. (406481)";"Odontológica";"Grande";"14";"11";"   0,21";"   0,23";"   0,21";"   0,18";"   0,17";"   0,13";"   0,16";"   0,18";"   0,17";"   0,21";"   0,19";"   0,21";"201910";"13/01/2020 21:44:43"
"UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA (368555)";"Odontológica";"Grande";"15";"14";"   0,17";"   0,17";"   0,17";"   0,17";"   0,08";"   0,08";"   0,08";"   0,08";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA. (322890)";"Odontológica";"Grande";"16";"10";"   0,17";"   0,25";"   0,17";"   0,08";"   0,17";"   0,17";"   0,08";"   0,08";"   0,16";"   0,32";"   0,24";"   0,24";"201910";"13/01/2020 21:44:43"
"UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA (350494)";"Odontológica";"Grande";"17";"20";"   0,08";"   0,03";"   0,08";"   0,08";"   0,10";"   0,05";"   0,05";"   0,03";"   0,03";"   0,08";"   0,08";"   0,08";"201910";"13/01/2020 21:44:43"
"ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ (417955)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"NOSAMED ASSISTÊNCIA MÉDICA LTDA. (305928)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"VALEC - ENGENHARIA, CONSTRUÇÕES E FERROVIAS S/A (419206)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"G & M ASSESSORIA MEDICA EMPRESARIAL LTDA - EPP (409286)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"COOPERATIVA DE CONSUMO E BENEFÍCIOS SOCIAIS E ECONÔMICOS ""C.S. ASSISTANCE"" (350362)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   6,93";"   4,28";"   3,10";"0,00";"201910";"13/01/2020 21:44:43"
"FUNDO DE ASSISTÊNCIA À SAÚDE DOS FUNCIONÁRIOS DO BEC (414689)";"Médico Hospitalar";"Pequeno";"204";"32";"0,00";"  11,65";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"  10,40";"201910";"13/01/2020 21:44:43"
"UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS (357138)";"Médico Hospitalar";"Pequeno";"204";"17";"0,00";"  35,46";"0,00";"0,00";"0,00";"0,00";"0,00";"  36,01";"  36,01";"  72,03";"  35,89";"  35,63";"201910";"13/01/2020 21:44:43"
"HOSPITAL DE CATAGUASES (400319)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS DA ADMINISTRAÇÃO DIRETA DO GOVERNO DO ESTADO DO PARÁ - ASPARÁ (419591)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"COMPANHIA DAS DOCAS DO ESTADO DA BAHIA - CODEBA (419796)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO (342157)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA (409405)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"HOSPITAL DE PRONTOCLINICA LTDA. (341941)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL (357669)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   5,23";"   5,23";"   5,21";"0,00";"201910";"13/01/2020 21:44:43"
"CMI - CLINICA DE MEDICINA INTEGRADA LTDA. (310239)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"  21,41";"  21,17";"  20,98";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"CETESB - COMPANHIA AMBIENTAL DO ESTADO DE SÃO PAULO (324892)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"UNIMED DE VOTUPORANGA - COOPERATIVA DE TRABALHO MÉDICO (328073)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"OPERADORA DE PLANOS DE SAÚDE SERRA IMPERIAL LTDA. (409235)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"BENEFICÊNCIA SOCIAL BOM SAMARITANO (421189)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"";"";"";"";"";"";"";"";"";"201910";"13/01/2020 21:44:43"
"IRMANDADE DE MISERICORDIA DE PORTO FERREIRA (329355)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,77";"   0,77";"   0,77";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA (319180)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"   1,76";"   1,73";"   1,72";"0,00";"0,00";"0,00";"0,00";"   5,59";"201910";"13/01/2020 21:44:43"
"AME-ASSISTÊNCIA MÉDICA A EMPRESAS LTDA (304531)";"Médico Hospitalar";"Pequeno";"204";"193";"0,00";"   0,56";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"SANTA CASA DE MISERICÓRDIA DE TUPÃ (306045)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO (418731)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"   1,25";"   1,26";"   1,26";"0,00";"   1,26";"   1,27";"   1,27";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME (344184)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO (418129)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO (347108)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"   0,63";"   0,63";"   0,63";"0,00";"0,00";"   0,64";"   0,64";"   0,63";"201910";"13/01/2020 21:44:43"
"CENTRO BARBACENENSE DE ASSISTÊNCIA MEDICA E SOCIAL (310361)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO (343765)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"   2,94";"   3,05";"   3,18";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"FUNDAÇAO COMPESA DE PREVIDENCIA E ASSISTENCIA - COMPESAPREV (307751)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,07";"   1,07";"   1,07";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"ASSOCIAÇÃO POLICIAL MILITAR DE ASSISTËNCIA A SAÚDE (407097)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"CAIXA DE ASSISTÊNCIA DOS MAGISTRADOS DE PERNAMBUCO (302627)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA (351270)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,21";"   1,22";"   1,23";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"VIDAPLAN SAÚDE LTDA. - EPP (344443)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"  19,14";"  18,70";"  18,24";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"RBS PARTICIPAÇÕES S/A (418862)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"   3,83";"   3,82";"   3,81";"   3,80";"   3,80";"   3,80";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"ASSOCIACAO DOS SERVIDORES DA EMDAGRO - ASSEM (420093)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"CENTRO CLINICO NH LTDA. (304212)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"UNIMED ALEM PARAIBA COOPERATIVA DE TRABALHO MEDICO LTDA (313955)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"EVERCROSS PLANEJAMENTO DE ASSISTÊNCIA MÉDICA LTDA. (410179)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   2,62";"   7,99";"201910";"13/01/2020 21:44:43"
"CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU (414026)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA (418803)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"   1,15";"   1,71";"   1,70";"   0,57";"0,00";"   0,58";"   1,16";"   1,73";"   1,15";"201910";"13/01/2020 21:44:43"
"UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI  (308811)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"   1,23";"   2,45";"   2,46";"   1,23";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"UNIAO DE CLINICAS RIO GRANDE LTDA (361852)";"Médico Hospitalar";"Pequeno";"204";"186";"0,00";"   0,69";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"CELULOSE NIPO-BRASILEIRA S/A - CENIBRA (339270)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"COMPANHIA ESPIRITO SANTENSE DE SANEAMENTO (392405)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO (344141)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"RIO DOCE SAÚDE (421359)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";"201910";"13/01/2020 21:44:43"
"FUNASA-SAÚDE - CAIXA DE ASSISTENCIA DOS EMPREGADOS DA SAELPA (370592)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   5,81";"   5,86";"   5,89";"0,00";"201910";"13/01/2020 21:44:43"
"ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP (330281)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"ARCELORMITTAL BRASIL S/A (416070)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"UNIMED DE MOCOCA COOPERATIVA DE TRAB. MÉDICO (328308)";"Médico Hospitalar";"Pequeno";"204";"134";"0,00";"   1,75";"0,00";"0,00";"0,00";"   0,86";"   1,68";"   1,66";"   0,83";"0,00";"0,00";"   0,83";"201910";"13/01/2020 21:44:43"
"FUNDAÇÃO FILANTRÓPICA E BENEFICENTE DE SAÚDE ARNALDO GAVAZZA FILHO (323942)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"   0,72";"   0,72";"   0,72";"   0,71";"   2,13";"   3,54";"   2,83";"   1,41";"0,00";"201910";"13/01/2020 21:44:43"
"ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE RIBEIRÃO PRETO (APAS) (408794)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"CEMIL CENTRO MEDICO DE ITU LTDA. (300012)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"   2,27";"   2,25";"   2,26";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO (316458)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA (315648)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,92";"   1,82";"   2,74";"   1,82";"   0,91";"0,00";"201910";"13/01/2020 21:44:43"
"AMAZONAS DISTRIBUIDORA DE ENERGIA S/A (416894)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"MINERAÇÃO CARAÍBA S/A (416703)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ (418617)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"PLANO DE SAUDE UNIFENAS (344010)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"  10,76";"  21,47";"  21,46";"  21,39";"  10,65";"  10,61";"0,00";"201910";"13/01/2020 21:44:43"
"CENTRAIS ELÉTRICAS DE RONDÔNIA S/A - CERON (304697)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
"ECO SAÚDE PLANO EMPRESARIAL LTDA - EPP (420069)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"  24,15";"  24,09";"  48,00";"  73,63";"  79,11";"  67,35";"  31,48";"  12,57";"201910";"13/01/2020 21:44:43"
"ASSOCIAÇÃO POLICIAL DE ASSISTENCIA À SAUDE DE SAO JOAO DA BOA VISTA (408263)";"Médico Hospitalar";"Pequeno";"204";"197";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201910";"13/01/2020 21:44:43"
